REGION,TECHNOLOGY,VALUE
GLOBAL,PWROCGYEMXX01,30.0
GLOBAL,PWROCGIDNXX00,30.0
GLOBAL,PWRURNCHNGD01,60.0
GLOBAL,PWROCGUKRXX00,30.0
GLOBAL,PWROTHUSANY01,30.0
GLOBAL,PWRWASMYSXX01,30.0
GLOBAL,PWRWAVUSANE01,20.0
GLOBAL,PWRPETINDSO01,30.0
GLOBAL,PWRWAVUSAGU01,20.0
GLOBAL,PWRWASCHNHN01,30.0
GLOBAL,PWRCCGSWZXX00,30.0
GLOBAL,PWROILDJIXX01,30.0
GLOBAL,PWRCCGAUSTA00,30.0
GLOBAL,PWRGEOGABXX01,30.0
GLOBAL,PWRCCGLBRXX00,30.0
GLOBAL,PWRCOAJPNHO01,30.0
GLOBAL,PWRURNCHNFU01,60.0
GLOBAL,PWRSPVCHNFU01,30.0
GLOBAL,PWRCCGJAMXX01,30.0
GLOBAL,PWRWONCANON01,30.0
GLOBAL,PWRSPVNAMXX01,30.0
GLOBAL,PWRWOFUKRXX01,30.0
GLOBAL,PWRWASBRANW01,30.0
GLOBAL,PWRWOFLBYXX01,30.0
GLOBAL,PWRCCGGBRXX01,30.0
GLOBAL,PWRSPVAZEXX01,30.0
GLOBAL,PWRGEOTKMXX01,30.0
GLOBAL,PWRPETVNMXX01,30.0
GLOBAL,PWRCSPUSASE01,30.0
GLOBAL,PWRBIOURYXX01,30.0
GLOBAL,PWRCSPBWAXX01,30.0
GLOBAL,PWRCCSTZAXX01,30.0
GLOBAL,PWRSPVCHNJS01,30.0
GLOBAL,PWRHYDTTOXX01,100.0
GLOBAL,PWRCSPLKAXX01,30.0
GLOBAL,PWRCCSBELXX01,30.0
GLOBAL,PWRGEOPRKXX01,30.0
GLOBAL,PWRCSPMARXX01,30.0
GLOBAL,PWRURNETHXX01,60.0
GLOBAL,PWROCGUSASE01,30.0
GLOBAL,PWROCGBRAJ201,30.0
GLOBAL,PWRSPVMEXXX01,30.0
GLOBAL,PWRCSPUSAPR01,30.0
GLOBAL,PWRCOAUSAGU01,30.0
GLOBAL,PWRCOGHTIXX01,30.0
GLOBAL,PWRURNNZLXX01,60.0
GLOBAL,PWRCCSAUSSA01,30.0
GLOBAL,PWRCOGUSANE01,30.0
GLOBAL,PWROILMYSXX01,30.0
GLOBAL,PWRCOGTKMXX01,30.0
GLOBAL,PWRWASINDWE01,30.0
GLOBAL,PWRCOGARMXX01,30.0
GLOBAL,PWROTHUKRXX01,30.0
GLOBAL,PWRSPVBWAXX01,30.0
GLOBAL,PWRHYDUSARM01,100.0
GLOBAL,PWRBIOAUSSA01,30.0
GLOBAL,PWROTHIDNXX01,30.0
GLOBAL,PWRPETRUSMV01,30.0
GLOBAL,PWRCSPBRASE01,30.0
GLOBAL,PWRWASCHNHE01,30.0
GLOBAL,PWRCOABRACW01,30.0
GLOBAL,PWRCOGHRVXX01,30.0
GLOBAL,PWRWAVBRANW01,20.0
GLOBAL,PWRGEOECUXX01,30.0
GLOBAL,PWRWOFGHAXX01,30.0
GLOBAL,PWRGEOKGZXX01,30.0
GLOBAL,PWRBIOPERXX01,30.0
GLOBAL,PWRCCSAUSNT01,30.0
GLOBAL,PWROTHCODXX01,30.0
GLOBAL,PWRGEOCHNQI01,30.0
GLOBAL,PWRWONSRBXX01,30.0
GLOBAL,PWRGEOTTOXX01,30.0
GLOBAL,PWRSPVGNBXX01,30.0
GLOBAL,PWRBIOMKDXX01,30.0
GLOBAL,PWRWOFCHNZH01,30.0
GLOBAL,PWRPETNERXX01,30.0
GLOBAL,PWROCGCHNZH01,30.0
GLOBAL,PWRCOANICXX01,30.0
GLOBAL,PWRSPVCHNHU01,30.0
GLOBAL,PWRCOACHNXI01,30.0
GLOBAL,PWRCOGGTMXX01,30.0
GLOBAL,PWRHYDLBYXX01,100.0
GLOBAL,PWRWASBRASO01,30.0
GLOBAL,PWRGEOCZEXX01,30.0
GLOBAL,PWROTHGMBXX01,30.0
GLOBAL,PWROCGSVNXX01,30.0
GLOBAL,PWRCCGLKAXX00,30.0
GLOBAL,PWRURNMYSXX01,60.0
GLOBAL,PWRGEODJIXX01,30.0
GLOBAL,PWRCOAMOZXX01,30.0
GLOBAL,PWROCGINDEA01,30.0
GLOBAL,PWRWONCHLXX01,30.0
GLOBAL,PWRGEOMDAXX01,30.0
GLOBAL,PWRCCGESTXX01,30.0
GLOBAL,PWRHYDDZAXX01,100.0
GLOBAL,PWRCOGJPNSH01,30.0
GLOBAL,PWRWOFPRYXX01,30.0
GLOBAL,PWRWASCHNHA01,30.0
GLOBAL,PWRURNJPNSH01,60.0
GLOBAL,PWROCGGBRXX00,30.0
GLOBAL,PWRHYDSVNXX01,100.0
GLOBAL,PWROTHUSAMW01,30.0
GLOBAL,PWRWOFUSARW01,30.0
GLOBAL,PWROILUSAME01,30.0
GLOBAL,PWRHYDTUNXX01,100.0
GLOBAL,PWRURNUSANY01,60.0
GLOBAL,PWRHYDNAMXX01,100.0
GLOBAL,PWRBIOCHNTJ01,30.0
GLOBAL,PWROTHFRAXX01,30.0
GLOBAL,PWROCGUSAAZ01,30.0
GLOBAL,PWRHYDGHAXX01,100.0
GLOBAL,PWROCGCODXX01,30.0
GLOBAL,PWRWOFAUSQL01,30.0
GLOBAL,PWRCOAUKRXX01,30.0
GLOBAL,PWRWOFDNKXX01,30.0
GLOBAL,PWROILIRNXX01,30.0
GLOBAL,PWRSPVBRASE01,30.0
GLOBAL,PWRCCGPRKXX00,30.0
GLOBAL,PWRPETMEXXX01,30.0
GLOBAL,PWRPETBOLXX01,30.0
GLOBAL,PWROCGCANSK01,30.0
GLOBAL,PWROILGBRXX01,30.0
GLOBAL,PWROILCHNCH01,30.0
GLOBAL,PWROTHNORXX01,30.0
GLOBAL,PWRBIOHRVXX01,30.0
GLOBAL,PWRCCGMUSXX01,30.0
GLOBAL,PWRPETZMBXX01,30.0
GLOBAL,PWROILKORXX01,30.0
GLOBAL,PWROCGCYPXX00,30.0
GLOBAL,PWRCCSKWTXX01,30.0
GLOBAL,PWROTHPRKXX01,30.0
GLOBAL,PWRHYDCHNHB01,100.0
GLOBAL,PWRPETRWAXX01,30.0
GLOBAL,PWRWASGRCXX01,30.0
GLOBAL,PWRSPVROUXX01,30.0
GLOBAL,PWRCOAAUTXX01,30.0
GLOBAL,PWROCGTURXX00,30.0
GLOBAL,PWROCGERIXX01,30.0
GLOBAL,PWROCGKENXX00,30.0
GLOBAL,PWRWONAUSTA01,30.0
GLOBAL,PWRPETETHXX01,30.0
GLOBAL,PWRCCSJPNOK01,30.0
GLOBAL,PWROILAUSTA01,30.0
GLOBAL,PWRCOABWAXX01,30.0
GLOBAL,PWRWASZMBXX01,30.0
GLOBAL,PWRCSPRUSUR01,30.0
GLOBAL,PWRCCSNGAXX01,30.0
GLOBAL,PWRCCSROUXX01,30.0
GLOBAL,PWRHYDCHNHE01,100.0
GLOBAL,PWRCCGPERXX01,30.0
GLOBAL,PWRCOASLEXX01,30.0
GLOBAL,PWROILALBXX01,30.0
GLOBAL,PWRCCGCHNHU01,30.0
GLOBAL,PWRSPVBDIXX01,30.0
GLOBAL,PWRCCGLUXXX01,30.0
GLOBAL,PWRSPVAUSTA01,30.0
GLOBAL,PWRCOABRASO01,30.0
GLOBAL,PWRHYDCANAR01,100.0
GLOBAL,PWRWASESHXX01,30.0
GLOBAL,PWRWONCUBXX01,30.0
GLOBAL,PWRWONCMRXX01,30.0
GLOBAL,PWROCGHUNXX00,30.0
GLOBAL,PWRSPVMNGXX01,30.0
GLOBAL,PWRCCGCHNTI01,30.0
GLOBAL,PWROCGCPVXX01,30.0
GLOBAL,PWRCSPMKDXX01,30.0
GLOBAL,PWROTHMLTXX01,30.0
GLOBAL,PWRWONUSAPR01,30.0
GLOBAL,PWRURNCANQC01,60.0
GLOBAL,PWRWAVEGYXX01,20.0
GLOBAL,PWRCCGCHNTJ01,30.0
GLOBAL,PWRGEOJORXX01,30.0
GLOBAL,PWROCGOMNXX00,30.0
GLOBAL,PWROCGMEXXX01,30.0
GLOBAL,PWROILGHAXX01,30.0
GLOBAL,PWROCGTHAXX01,30.0
GLOBAL,PWRWONTTOXX01,30.0
GLOBAL,PWROTHBRAWE01,30.0
GLOBAL,PWRGEOKHMXX01,30.0
GLOBAL,PWRCSPSYRXX01,30.0
GLOBAL,PWRWASMARXX01,30.0
GLOBAL,PWRURNNICXX01,60.0
GLOBAL,PWRBIOGNBXX01,30.0
GLOBAL,PWRWASSYRXX01,30.0
GLOBAL,PWRHYDTURXX01,100.0
GLOBAL,PWRWAVBRAJ201,20.0
GLOBAL,PWRBIOCHNSX01,30.0
GLOBAL,PWRCCGSLEXX01,30.0
GLOBAL,PWRHYDCHNTJ01,100.0
GLOBAL,PWRWOFPERXX01,30.0
GLOBAL,PWRWAVITAXX01,20.0
GLOBAL,PWRGEOCHNFU01,30.0
GLOBAL,PWRGEOAUSSW01,30.0
GLOBAL,PWRHYDCHNQI01,100.0
GLOBAL,PWROCGMRTXX00,30.0
GLOBAL,PWRCCSFRAXX01,30.0
GLOBAL,PWROCGESTXX00,30.0
GLOBAL,PWRURNAUSQL01,60.0
GLOBAL,PWRCSPMLTXX01,30.0
GLOBAL,PWRCOGLBYXX01,30.0
GLOBAL,PWRCSPAUSSW01,30.0
GLOBAL,PWRCCGGUFXX01,30.0
GLOBAL,PWRWAVSLVXX01,20.0
GLOBAL,PWRCOGTLSXX01,30.0
GLOBAL,PWROILLSOXX01,30.0
GLOBAL,PWRCCGINDSO01,30.0
GLOBAL,PWRWONEGYXX01,30.0
GLOBAL,PWRPETJPNSH01,30.0
GLOBAL,PWROCGBRASE01,30.0
GLOBAL,PWRWAVUGAXX01,20.0
GLOBAL,PWRURNRUSSI01,60.0
GLOBAL,PWRCOATHAXX01,30.0
GLOBAL,PWRGEOBFAXX01,30.0
GLOBAL,PWRSPVUSANE01,30.0
GLOBAL,PWRCCGSRBXX00,30.0
GLOBAL,PWRBIOCHNSC01,30.0
GLOBAL,PWRCCSNAMXX01,30.0
GLOBAL,PWRGEOSAUXX01,30.0
GLOBAL,PWRWASGEOXX01,30.0
GLOBAL,PWRCCSALBXX01,30.0
GLOBAL,PWROCGSAUXX01,30.0
GLOBAL,PWRURNUSARE01,60.0
GLOBAL,PWRWAVATAXX01,20.0
GLOBAL,PWRWOFBRAJ201,30.0
GLOBAL,PWRSPVCMRXX01,30.0
GLOBAL,PWRBIOUSASS01,30.0
GLOBAL,PWROCGVNMXX01,30.0
GLOBAL,PWROILSWEXX01,30.0
GLOBAL,PWRCOALUXXX01,30.0
GLOBAL,PWRSPVCHNSC01,30.0
GLOBAL,PWRWAVCPVXX01,20.0
GLOBAL,PWRWASINDNO01,30.0
GLOBAL,PWRCCGCANAB00,30.0
GLOBAL,PWRCCGBRAWE00,30.0
GLOBAL,PWRBIOCHNZH01,30.0
GLOBAL,PWROILRUSCE01,30.0
GLOBAL,PWRCCSBENXX01,30.0
GLOBAL,PWRURNAUTXX01,60.0
GLOBAL,PWRHYDUKRXX01,100.0
GLOBAL,PWRBIOBRAJ201,30.0
GLOBAL,PWROTHBIHXX01,30.0
GLOBAL,PWRPETNGAXX01,30.0
GLOBAL,PWRWAVCANSK01,20.0
GLOBAL,PWRCCSPAKXX01,30.0
GLOBAL,PWRWONURYXX01,30.0
GLOBAL,PWRHYDAGOXX01,100.0
GLOBAL,PWRWOFGINXX01,30.0
GLOBAL,PWRSPVRWAXX01,30.0
GLOBAL,PWROILDOMXX01,30.0
GLOBAL,PWRCOACODXX01,30.0
GLOBAL,PWROCGUSAGU00,30.0
GLOBAL,PWRWASBIHXX01,30.0
GLOBAL,PWROCGALBXX01,30.0
GLOBAL,PWRWAVMRTXX01,20.0
GLOBAL,PWROCGMEXXX00,30.0
GLOBAL,PWROILINDSO01,30.0
GLOBAL,PWRCCGMDGXX01,30.0
GLOBAL,PWRGEOKORXX01,30.0
GLOBAL,PWRWAVMLTXX01,20.0
GLOBAL,PWRWASCHNHB01,30.0
GLOBAL,PWRCCGCRIXX01,30.0
GLOBAL,PWRGEORUSMV01,30.0
GLOBAL,PWRURNMMRXX01,60.0
GLOBAL,PWRCOAESHXX01,30.0
GLOBAL,PWRWAVJPNHO01,20.0
GLOBAL,PWROCGCHNJS00,30.0
GLOBAL,PWRCOGBRACW01,30.0
GLOBAL,PWRCOAESPXX01,30.0
GLOBAL,PWRCCGBOLXX01,30.0
GLOBAL,PWRCOAITAXX01,30.0
GLOBAL,PWROTHJPNTO01,30.0
GLOBAL,PWRCOGCOLXX01,30.0
GLOBAL,PWRWASTLSXX01,30.0
GLOBAL,PWRCCGUGAXX00,30.0
GLOBAL,PWRSPVUSARM01,30.0
GLOBAL,PWRCCGSWEXX00,30.0
GLOBAL,PWRWASUSASW01,30.0
GLOBAL,PWRWAVJPNSH01,20.0
GLOBAL,PWROCGMLIXX01,30.0
GLOBAL,PWROILCHNBE01,30.0
GLOBAL,PWROILCHNGX01,30.0
GLOBAL,PWRCCSRUSUR01,30.0
GLOBAL,PWRWONGNBXX01,30.0
GLOBAL,PWRHYDTGOXX01,100.0
GLOBAL,PWROCGMOZXX00,30.0
GLOBAL,PWRWONCHNNI01,30.0
GLOBAL,PWRHYDESPXX01,100.0
GLOBAL,PWROCGPNGXX00,30.0
GLOBAL,PWRSPVSVNXX01,30.0
GLOBAL,PWRWONMARXX01,30.0
GLOBAL,PWRPETCHNWM01,30.0
GLOBAL,PWROCGCHNGD00,30.0
GLOBAL,PWRCCGTKMXX00,30.0
GLOBAL,PWRHYDCHNHU01,100.0
GLOBAL,PWRCOGQATXX01,30.0
GLOBAL,PWRWASESPXX01,30.0
GLOBAL,PWROCGBHRXX00,30.0
GLOBAL,PWRCSPSVNXX01,30.0
GLOBAL,PWROCGCHNJX01,30.0
GLOBAL,PWRGEOBLZXX01,30.0
GLOBAL,PWRCCGSVKXX01,30.0
GLOBAL,PWRGEOROUXX01,30.0
GLOBAL,PWRCOGTZAXX01,30.0
GLOBAL,PWROCGSENXX00,30.0
GLOBAL,PWROCGHRVXX01,30.0
GLOBAL,PWRGEOINDNE01,30.0
GLOBAL,PWROILJPNSH01,30.0
GLOBAL,PWRWONESPXX01,30.0
GLOBAL,PWRCCGKHMXX01,30.0
GLOBAL,PWRHYDAZEXX01,100.0
GLOBAL,PWRSPVUSAAK01,30.0
GLOBAL,PWRGEORUSFE01,30.0
GLOBAL,PWRGEOMOZXX01,30.0
GLOBAL,PWROTHCHNXI01,30.0
GLOBAL,PWRWONMLIXX01,30.0
GLOBAL,PWRWAVURYXX01,20.0
GLOBAL,PWROILGNBXX01,30.0
GLOBAL,PWRCCGKGZXX01,30.0
GLOBAL,PWRWASCHNMA01,30.0
GLOBAL,PWRURNNGAXX01,60.0
GLOBAL,PWRCCSGNBXX01,30.0
GLOBAL,PWRSPVMDGXX01,30.0
GLOBAL,PWROCGCANNO01,30.0
GLOBAL,PWRCCSCHNWM01,30.0
GLOBAL,PWRWAVGRCXX01,20.0
GLOBAL,PWRWOFJPNOK01,30.0
GLOBAL,PWROCGJAMXX00,30.0
GLOBAL,PWRPETUGAXX01,30.0
GLOBAL,PWRWONMEXXX01,30.0
GLOBAL,PWRWOFNICXX01,30.0
GLOBAL,PWRCCSTLSXX01,30.0
GLOBAL,PWRHYDRUSCE01,100.0
GLOBAL,PWROCGSDNXX00,30.0
GLOBAL,PWRCCSBRAJ301,30.0
GLOBAL,PWRPETTCDXX01,30.0
GLOBAL,PWRCCGBRASO01,30.0
GLOBAL,PWROCGSLVXX01,30.0
GLOBAL,PWRBIOMDAXX01,30.0
GLOBAL,PWROILETHXX01,30.0
GLOBAL,PWROCGUSANY01,30.0
GLOBAL,PWROILRUSMV01,30.0
GLOBAL,PWROCGGMBXX00,30.0
GLOBAL,PWRBIOCANMB01,30.0
GLOBAL,PWRWASLBRXX01,30.0
GLOBAL,PWRSPVUSAMW01,30.0
GLOBAL,PWRCCGDEUXX01,30.0
GLOBAL,PWROILJPNKY01,30.0
GLOBAL,PWRGEOGNQXX01,30.0
GLOBAL,PWRCOGKORXX01,30.0
GLOBAL,PWRGEOMYSXX01,30.0
GLOBAL,PWRURNNERXX01,60.0
GLOBAL,PWRWOFLUXXX01,30.0
GLOBAL,PWRHYDROUXX01,100.0
GLOBAL,PWROTHBWAXX01,30.0
GLOBAL,PWRCCGUSACA00,30.0
GLOBAL,PWRWASAGOXX01,30.0
GLOBAL,PWRPETCODXX01,30.0
GLOBAL,PWROILURYXX01,30.0
GLOBAL,PWROTHESTXX01,30.0
GLOBAL,PWRHYDPRTXX01,100.0
GLOBAL,PWRHYDUSASC01,100.0
GLOBAL,PWROCGTWNXX01,30.0
GLOBAL,PWRCOGCIVXX01,30.0
GLOBAL,PWRCCGNGAXX00,30.0
GLOBAL,PWRWAVCYPXX01,20.0
GLOBAL,PWRPETUSANW01,30.0
GLOBAL,PWRCOATZAXX01,30.0
GLOBAL,PWRCCSMDAXX01,30.0
GLOBAL,PWROCGAFGXX00,30.0
GLOBAL,PWRGEOJAMXX01,30.0
GLOBAL,PWRHYDBRACN01,100.0
GLOBAL,PWRCSPPERXX01,30.0
GLOBAL,PWRCOGMARXX01,30.0
GLOBAL,PWRCOGBRNXX01,30.0
GLOBAL,PWRWASUSARA01,30.0
GLOBAL,PWRPETARMXX01,30.0
GLOBAL,PWRURNBOLXX01,60.0
GLOBAL,PWRCOGGHAXX01,30.0
GLOBAL,PWRWOFPANXX01,30.0
GLOBAL,PWRURNSURXX01,60.0
GLOBAL,PWRCCGMLIXX01,30.0
GLOBAL,PWRCCGECUXX01,30.0
GLOBAL,PWRBIOCHNWM01,30.0
GLOBAL,PWRCSPSDNXX01,30.0
GLOBAL,PWROCGSWEXX00,30.0
GLOBAL,PWROILSLVXX01,30.0
GLOBAL,PWRSPVAUSNT01,30.0
GLOBAL,PWRWONINDSO01,30.0
GLOBAL,PWRGEOLAOXX01,30.0
GLOBAL,PWRWOFMOZXX01,30.0
GLOBAL,PWRCCGGUYXX01,30.0
GLOBAL,PWRHYDIDNXX01,100.0
GLOBAL,PWRGEOCHNHU01,30.0
GLOBAL,PWROTHJPNSH01,30.0
GLOBAL,PWROCGNERXX01,30.0
GLOBAL,PWROCGCRIXX01,30.0
GLOBAL,PWRCCGJPNSH00,30.0
GLOBAL,PWRGEOFJIXX01,30.0
GLOBAL,PWROCGURYXX01,30.0
GLOBAL,PWRWONCHNMA01,30.0
GLOBAL,PWRSPVSRBXX01,30.0
GLOBAL,PWRWASPHLXX01,30.0
GLOBAL,PWRCCSBRASE01,30.0
GLOBAL,PWRCCGMMRXX01,30.0
GLOBAL,PWROILUSASW01,30.0
GLOBAL,PWRCCGUSARE01,30.0
GLOBAL,PWROCGCHNJX00,30.0
GLOBAL,PWRURNUSASW01,60.0
GLOBAL,PWRBIOSWEXX01,30.0
GLOBAL,PWRCOAINDNE01,30.0
GLOBAL,PWRCOAUSANY01,30.0
GLOBAL,PWRBIOBOLXX01,30.0
GLOBAL,PWRCCGNORXX01,30.0
GLOBAL,PWRWASTJKXX01,30.0
GLOBAL,PWRURNSGPXX01,60.0
GLOBAL,PWRWAVCHNFU01,20.0
GLOBAL,PWRURNCHNLI01,60.0
GLOBAL,PWRWAVAFGXX01,20.0
GLOBAL,PWRCSPCHNLI01,30.0
GLOBAL,PWROCGTJKXX01,30.0
GLOBAL,PWROCGBRACW00,30.0
GLOBAL,PWRCCSUSAAK01,30.0
GLOBAL,PWROTHEGYXX01,30.0
GLOBAL,PWRCSPPRYXX01,30.0
GLOBAL,PWROCGAUTXX01,30.0
GLOBAL,PWRCOGUGAXX01,30.0
GLOBAL,PWRCCGPANXX00,30.0
GLOBAL,PWRWASMDGXX01,30.0
GLOBAL,PWRWONITAXX01,30.0
GLOBAL,PWRCCGMKDXX00,30.0
GLOBAL,PWRWONAUSNT01,30.0
GLOBAL,PWRWOFMDGXX01,30.0
GLOBAL,PWRHYDTWNXX01,100.0
GLOBAL,PWRCCSUSAPR01,30.0
GLOBAL,PWROTHFJIXX01,30.0
GLOBAL,PWRCSPJAMXX01,30.0
GLOBAL,PWRBIOMEXXX01,30.0
GLOBAL,PWRBIOCANAB01,30.0
GLOBAL,PWRWONSLEXX01,30.0
GLOBAL,PWRCOACANAR01,30.0
GLOBAL,PWRCCGPOLXX01,30.0
GLOBAL,PWRCOGNZLXX01,30.0
GLOBAL,PWRPETCHNQI01,30.0
GLOBAL,PWRHYDBRAJ301,100.0
GLOBAL,PWRCCGAUTXX00,30.0
GLOBAL,PWRGEOBRNXX01,30.0
GLOBAL,PWRWASPOLXX01,30.0
GLOBAL,PWROCGGNQXX01,30.0
GLOBAL,PWRHYDETHXX01,100.0
GLOBAL,PWRCCSRUSMV01,30.0
GLOBAL,PWRCOGDEUXX01,30.0
GLOBAL,PWRWAVUSASN01,20.0
GLOBAL,PWRCSPITAXX01,30.0
GLOBAL,PWRCOAUSASN01,30.0
GLOBAL,PWRCCGCYPXX01,30.0
GLOBAL,PWRWOFUSASE01,30.0
GLOBAL,PWRBIOCHNJI01,30.0
GLOBAL,PWRWAVKOSXX01,20.0
GLOBAL,PWRCCGCANAR01,30.0
GLOBAL,PWRWOFLBRXX01,30.0
GLOBAL,PWRCSPNGAXX01,30.0
GLOBAL,PWROILSOMXX01,30.0
GLOBAL,PWRCOAGNBXX01,30.0
GLOBAL,PWROCGCHNNI01,30.0
GLOBAL,PWRHYDMEXXX01,100.0
GLOBAL,PWRCSPNLDXX01,30.0
GLOBAL,PWRCCGARGXX00,30.0
GLOBAL,PWRGEOBRAWE01,30.0
GLOBAL,PWRBIOUKRXX01,30.0
GLOBAL,PWRSPVMKDXX01,30.0
GLOBAL,PWRHYDNORXX01,100.0
GLOBAL,PWRBIOKOSXX01,30.0
GLOBAL,PWRCSPSRBXX01,30.0
GLOBAL,PWRPETCHNHU01,30.0
GLOBAL,PWRPETSLVXX01,30.0
GLOBAL,PWRSPVUSANW01,30.0
GLOBAL,PWROCGCHNHJ01,30.0
GLOBAL,PWRCSPINDEA01,30.0
GLOBAL,PWROILCHNHE01,30.0
GLOBAL,PWROILAUTXX01,30.0
GLOBAL,PWRURNUSASC01,60.0
GLOBAL,PWRBIOPANXX01,30.0
GLOBAL,PWRCCGCHNGA00,30.0
GLOBAL,PWRCCGHRVXX00,30.0
GLOBAL,PWRCOGCHNSI01,30.0
GLOBAL,PWROILDZAXX01,30.0
GLOBAL,PWROCGBRASE00,30.0
GLOBAL,PWRWAVBFAXX01,20.0
GLOBAL,PWROCGCHLXX00,30.0
GLOBAL,PWRWASBGRXX01,30.0
GLOBAL,PWRPETZWEXX01,30.0
GLOBAL,PWROTHARGXX01,30.0
GLOBAL,PWRPETPHLXX01,30.0
GLOBAL,PWRCSPTWNXX01,30.0
GLOBAL,PWRGEOCHNHA01,30.0
GLOBAL,PWRURNCHNTJ01,60.0
GLOBAL,PWRWONRWAXX01,30.0
GLOBAL,PWRWONPRKXX01,30.0
GLOBAL,PWRCCGLSOXX00,30.0
GLOBAL,PWRHYDPNGXX01,100.0
GLOBAL,PWRCSPNZLXX01,30.0
GLOBAL,PWROCGCANBC01,30.0
GLOBAL,PWRGEOPANXX01,30.0
GLOBAL,PWRCOGTHAXX01,30.0
GLOBAL,PWRHYDPRYXX01,100.0
GLOBAL,PWROCGLVAXX01,30.0
GLOBAL,PWRSPVSWZXX01,30.0
GLOBAL,PWROCGCHNHE00,30.0
GLOBAL,PWRBIOESTXX01,30.0
GLOBAL,PWRCOAUSASV01,30.0
GLOBAL,PWRWASLKAXX01,30.0
GLOBAL,PWRCOGNICXX01,30.0
GLOBAL,PWRURNMDGXX01,60.0
GLOBAL,PWROCGUSAAK01,30.0
GLOBAL,PWROILCHNJX01,30.0
GLOBAL,PWRGEOSWEXX01,30.0
GLOBAL,PWROCGSENXX01,30.0
GLOBAL,PWRCCSUSANE01,30.0
GLOBAL,PWRWOFCHNJI01,30.0
GLOBAL,PWRWOFBRACW01,30.0
GLOBAL,PWROCGRUSNW00,30.0
GLOBAL,PWRWAVCHNHK01,20.0
GLOBAL,PWRWAVZWEXX01,20.0
GLOBAL,PWRCOGAUSVI01,30.0
GLOBAL,PWRCCGJPNSH01,30.0
GLOBAL,PWROCGDOMXX01,30.0
GLOBAL,PWRWOFAREXX01,30.0
GLOBAL,PWRBIOUSASE01,30.0
GLOBAL,PWRCCGUSACA01,30.0
GLOBAL,PWRCCGRWAXX00,30.0
GLOBAL,PWRSPVRUSCE01,30.0
GLOBAL,PWROCGMDGXX01,30.0
GLOBAL,PWRPETUSASN01,30.0
GLOBAL,PWROCGCOLXX01,30.0
GLOBAL,PWRPETGEOXX01,30.0
GLOBAL,PWRWONLAOXX01,30.0
GLOBAL,PWRCCSUSAER01,30.0
GLOBAL,PWROILJAMXX01,30.0
GLOBAL,PWROTHTWNXX01,30.0
GLOBAL,PWRURNINDNE01,60.0
GLOBAL,PWROTHIRLXX01,30.0
GLOBAL,PWRBIOETHXX01,30.0
GLOBAL,PWROCGTUNXX00,30.0
GLOBAL,PWROILAZEXX01,30.0
GLOBAL,PWRCCGKAZXX00,30.0
GLOBAL,PWRWOFFINXX01,30.0
GLOBAL,PWRSPVARGXX01,30.0
GLOBAL,PWRCSPCPVXX01,30.0
GLOBAL,PWRCOGKENXX01,30.0
GLOBAL,PWRCCGATAXX00,30.0
GLOBAL,PWRCCSZMBXX01,30.0
GLOBAL,PWRURNCUBXX01,60.0
GLOBAL,PWRCCGFJIXX00,30.0
GLOBAL,PWRWASRUSCE01,30.0
GLOBAL,PWROILARGXX01,30.0
GLOBAL,PWRBIOFJIXX01,30.0
GLOBAL,PWRWAVUSASV01,20.0
GLOBAL,PWRCSPHRVXX01,30.0
GLOBAL,PWROILSRBXX01,30.0
GLOBAL,PWRCOAPRYXX01,30.0
GLOBAL,PWROCGNAMXX00,30.0
GLOBAL,PWRCOANORXX01,30.0
GLOBAL,PWROTHDOMXX01,30.0
GLOBAL,PWRBIOUSARA01,30.0
GLOBAL,PWRWAVCHNWM01,20.0
GLOBAL,PWROCGMOZXX01,30.0
GLOBAL,PWRHYDRUSUR01,100.0
GLOBAL,PWRPETCHNGD01,30.0
GLOBAL,PWRSPVUSASE01,30.0
GLOBAL,PWRCCGVNMXX01,30.0
GLOBAL,PWRBIOGBRXX01,30.0
GLOBAL,PWRSPVRUSFE01,30.0
GLOBAL,PWRCSPHUNXX01,30.0
GLOBAL,PWRCOGBRANE01,30.0
GLOBAL,PWRCOGISRXX01,30.0
GLOBAL,PWRWASCHNWM01,30.0
GLOBAL,PWRCOADZAXX01,30.0
GLOBAL,PWRCCGETHXX00,30.0
GLOBAL,PWRWAVCRIXX01,20.0
GLOBAL,PWRSPVPRKXX01,30.0
GLOBAL,PWRCSPCHNNI01,30.0
GLOBAL,PWRWAVCHNBE01,20.0
GLOBAL,PWRCCSBRASO01,30.0
GLOBAL,PWRCSPMDAXX01,30.0
GLOBAL,PWRCCSUSASE01,30.0
GLOBAL,PWRWONSENXX01,30.0
GLOBAL,PWRURNCHNHK01,60.0
GLOBAL,PWRCCGROUXX01,30.0
GLOBAL,PWRSPVURYXX01,30.0
GLOBAL,PWRWONDOMXX01,30.0
GLOBAL,PWRSPVCHNCH01,30.0
GLOBAL,PWROILCHNFU01,30.0
GLOBAL,PWRWAVCHNSX01,20.0
GLOBAL,PWROCGGTMXX01,30.0
GLOBAL,PWRBIOOMNXX01,30.0
GLOBAL,PWRPETSWZXX01,30.0
GLOBAL,PWRURNTZAXX01,60.0
GLOBAL,PWRWOFUSARE01,30.0
GLOBAL,PWRCCSMLIXX01,30.0
GLOBAL,PWRCOGVNMXX01,30.0
GLOBAL,PWRCSPCHNEM01,30.0
